date,book,ticker,qty
2023-03-15,ALPHA,KO,-4900
2023-03-15,ALPHA,MSFT,-1400
2023-03-15,ALPHA,NVDA,6300
2023-03-15,ALPHA,SAP.DE,4700
2023-03-15,DELTA,AAPL,-5600
2023-03-15,DELTA,GS,-1200
2023-03-15,DELTA,JPM,400
2023-03-15,DELTA,SHEL.L,8500
2023-03-15,DELTA,XOM,-300
2023-03-15,MACRO,NVDA,700
2023-03-15,MACRO,PG,4000
2023-03-15,MACRO,SAP.DE,6800
2023-03-15,MACRO,XOM,3400
2023-03-16,ALPHA,AAPL,-3700
2023-03-16,ALPHA,KO,-4900
2023-03-16,ALPHA,MSFT,-1400
2023-03-16,ALPHA,NVDA,6300
2023-03-16,ALPHA,SAP.DE,4700
2023-03-16,DELTA,AAPL,-5600
2023-03-16,DELTA,GS,-1200
2023-03-16,DELTA,JPM,400
2023-03-16,DELTA,SHEL.L,8500
2023-03-16,DELTA,XOM,-300
2023-03-16,MACRO,NVDA,700
2023-03-16,MACRO,PG,4000
2023-03-16,MACRO,SAP.DE,6800
2023-03-16,MACRO,XOM,3400
2023-03-17,ALPHA,AAPL,-3700
2023-03-17,ALPHA,KO,-4900
2023-03-17,ALPHA,MSFT,-1400
2023-03-17,ALPHA,NVDA,6300
2023-03-17,ALPHA,SAP.DE,4700
2023-03-17,DELTA,AAPL,-5600
2023-03-17,DELTA,GS,-1200
2023-03-17,DELTA,JPM,400
2023-03-17,DELTA,SHEL.L,8500
2023-03-17,DELTA,XOM,-300
2023-03-17,MACRO,NVDA,700
2023-03-17,MACRO,PG,4000
2023-03-17,MACRO,SAP.DE,6800
2023-03-17,MACRO,XOM,3400
2023-03-20,ALPHA,AAPL,-3700
2023-03-20,ALPHA,KO,-4900
2023-03-20,ALPHA,MSFT,-1400
2023-03-20,ALPHA,NVDA,6300
2023-03-20,ALPHA,SAP.DE,4700
2023-03-20,DELTA,AAPL,-5600
2023-03-20,DELTA,GS,-1200
2023-03-20,DELTA,JPM,400
2023-03-20,DELTA,SHEL.L,8500
2023-03-20,DELTA,XOM,-300
2023-03-20,MACRO,NVDA,700
2023-03-20,MACRO,PG,4000
2023-03-20,MACRO,SAP.DE,6800
2023-03-20,MACRO,XOM,3400
2023-03-21,ALPHA,AAPL,-3700
2023-03-21,ALPHA,KO,-4900
2023-03-21,ALPHA,MSFT,-1400
2023-03-21,ALPHA,NVDA,6300
2023-03-21,ALPHA,SAP.DE,4700
2023-03-21,DELTA,AAPL,-5600
2023-03-21,DELTA,GS,-1200
2023-03-21,DELTA,JPM,400
2023-03-21,DELTA,SHEL.L,8500
2023-03-21,DELTA,XOM,-300
2023-03-21,MACRO,NVDA,700
2023-03-21,MACRO,PG,4000
2023-03-21,MACRO,SAP.DE,6800
2023-03-21,MACRO,XOM,3400
2023-03-22,ALPHA,AAPL,-3700
2023-03-22,ALPHA,KO,-4900
2023-03-22,ALPHA,MSFT,-1400
2023-03-22,ALPHA,NVDA,6300
2023-03-22,ALPHA,SAP.DE,4700
2023-03-22,DELTA,AAPL,-5600
2023-03-22,DELTA,GS,-1200
2023-03-22,DELTA,JPM,400
2023-03-22,DELTA,SHEL.L,8500
2023-03-22,DELTA,XOM,-300
2023-03-22,MACRO,NVDA,700
2023-03-22,MACRO,PG,4000
2023-03-22,MACRO,SAP.DE,6800
2023-03-22,MACRO,XOM,3400
2023-03-23,ALPHA,AAPL,-3700
2023-03-23,ALPHA,KO,-4900
2023-03-23,ALPHA,MSFT,-1400
2023-03-23,ALPHA,NVDA,6300
2023-03-23,ALPHA,SAP.DE,4700
2023-03-23,DELTA,AAPL,-5600
2023-03-23,DELTA,GS,-1200
2023-03-23,DELTA,JPM,400
2023-03-23,DELTA,SHEL.L,8500
2023-03-23,DELTA,XOM,-300
2023-03-23,MACRO,NVDA,700
2023-03-23,MACRO,PG,4000
2023-03-23,MACRO,SAP.DE,6800
2023-03-23,MACRO,XOM,3400
2023-03-24,ALPHA,AAPL,-3700
2023-03-24,ALPHA,KO,-4900
2023-03-24,ALPHA,MSFT,-1400
2023-03-24,ALPHA,NVDA,6300
2023-03-24,ALPHA,SAP.DE,4700
2023-03-24,DELTA,AAPL,-5600
2023-03-24,DELTA,GS,-1200
2023-03-24,DELTA,JPM,400
2023-03-24,DELTA,SHEL.L,8500
2023-03-24,DELTA,XOM,-300
2023-03-24,MACRO,NVDA,700
2023-03-24,MACRO,PG,4000
2023-03-24,MACRO,SAP.DE,6800
2023-03-24,MACRO,XOM,3400
2023-03-27,ALPHA,AAPL,-3700
2023-03-27,ALPHA,KO,-4900
2023-03-27,ALPHA,MSFT,-1400
2023-03-27,ALPHA,NVDA,6300
2023-03-27,ALPHA,SAP.DE,4700
2023-03-27,DELTA,AAPL,-5600
2023-03-27,DELTA,GS,-1200
2023-03-27,DELTA,JPM,400
2023-03-27,DELTA,SHEL.L,8500
2023-03-27,DELTA,XOM,-300
2023-03-27,MACRO,NVDA,700
2023-03-27,MACRO,PG,4000
2023-03-27,MACRO,SAP.DE,6800
2023-03-27,MACRO,XOM,3400
2023-03-28,ALPHA,AAPL,-3700
2023-03-28,ALPHA,KO,-4900
2023-03-28,ALPHA,MSFT,-1400
2023-03-28,ALPHA,NVDA,6300
2023-03-28,ALPHA,SAP.DE,4700
2023-03-28,DELTA,AAPL,-5600
2023-03-28,DELTA,GS,-1200
2023-03-28,DELTA,JPM,400
2023-03-28,DELTA,SHEL.L,8500
2023-03-28,DELTA,XOM,-300
2023-03-28,MACRO,NVDA,700
2023-03-28,MACRO,PG,4000
2023-03-28,MACRO,SAP.DE,6800
2023-03-28,MACRO,XOM,3400
2023-03-29,ALPHA,AAPL,-3700
2023-03-29,ALPHA,KO,-4900
2023-03-29,ALPHA,MSFT,-1400
2023-03-29,ALPHA,NVDA,6300
2023-03-29,ALPHA,SAP.DE,4700
2023-03-29,DELTA,AAPL,-5600
2023-03-29,DELTA,GS,-1200
2023-03-29,DELTA,JPM,400
2023-03-29,DELTA,SHEL.L,8500
2023-03-29,DELTA,XOM,-300
2023-03-29,MACRO,NVDA,700
2023-03-29,MACRO,PG,4000
2023-03-29,MACRO,SAP.DE,6800
2023-03-29,MACRO,XOM,3400
2023-03-30,ALPHA,AAPL,-3700
2023-03-30,ALPHA,KO,-4900
2023-03-30,ALPHA,MSFT,-1400
2023-03-30,ALPHA,NVDA,6300
2023-03-30,ALPHA,SAP.DE,4700
2023-03-30,DELTA,AAPL,-5600
2023-03-30,DELTA,GS,-1200
2023-03-30,DELTA,JPM,400
2023-03-30,DELTA,SHEL.L,8500
2023-03-30,DELTA,XOM,-300
2023-03-30,MACRO,NVDA,700
2023-03-30,MACRO,PG,4000
2023-03-30,MACRO,SAP.DE,6800
2023-03-30,MACRO,XOM,3400
2023-03-31,ALPHA,AAPL,-3700
2023-03-31,ALPHA,KO,-4900
2023-03-31,ALPHA,MSFT,-1400
2023-03-31,ALPHA,NVDA,6300
2023-03-31,ALPHA,SAP.DE,4700
2023-03-31,DELTA,AAPL,-5600
2023-03-31,DELTA,GS,-1200
2023-03-31,DELTA,JPM,400
2023-03-31,DELTA,SHEL.L,8500
2023-03-31,DELTA,XOM,-300
2023-03-31,MACRO,NVDA,700
2023-03-31,MACRO,PG,4000
2023-03-31,MACRO,SAP.DE,6800
2023-03-31,MACRO,XOM,3400
2023-04-03,ALPHA,AAPL,-1500
2023-04-03,ALPHA,KO,-3400
2023-04-03,ALPHA,MSFT,1300
2023-04-03,ALPHA,NVDA,4200
2023-04-03,ALPHA,SAP.DE,6200
2023-04-03,DELTA,AAPL,-5400
2023-04-03,DELTA,GS,800
2023-04-03,DELTA,JPM,400
2023-04-03,DELTA,SHEL.L,5000
2023-04-03,DELTA,XOM,-100
2023-04-03,MACRO,NVDA,-1000
2023-04-03,MACRO,PG,3300
2023-04-03,MACRO,SAP.DE,7600
2023-04-03,MACRO,XOM,600
2023-04-04,ALPHA,AAPL,-1500
2023-04-04,ALPHA,KO,-3400
2023-04-04,ALPHA,MSFT,1300
2023-04-04,ALPHA,NVDA,4200
2023-04-04,ALPHA,SAP.DE,6200
2023-04-04,DELTA,AAPL,-5400
2023-04-04,DELTA,GS,800
2023-04-04,DELTA,JPM,400
2023-04-04,DELTA,SHEL.L,5000
2023-04-04,DELTA,XOM,-100
2023-04-04,MACRO,NVDA,-1000
2023-04-04,MACRO,PG,3300
2023-04-04,MACRO,SAP.DE,7600
2023-04-04,MACRO,XOM,600
2023-04-05,ALPHA,AAPL,-1500
2023-04-05,ALPHA,KO,-3400
2023-04-05,ALPHA,MSFT,1300
2023-04-05,ALPHA,NVDA,4200
2023-04-05,ALPHA,SAP.DE,6200
2023-04-05,DELTA,AAPL,-5400
2023-04-05,DELTA,GS,800
2023-04-05,DELTA,JPM,400
2023-04-05,DELTA,SHEL.L,5000
2023-04-05,DELTA,XOM,-100
2023-04-05,MACRO,NVDA,-1000
2023-04-05,MACRO,PG,3300
2023-04-05,MACRO,SAP.DE,7600
2023-04-05,MACRO,XOM,600
2023-04-06,ALPHA,AAPL,-1500
2023-04-06,ALPHA,KO,-3400
2023-04-06,ALPHA,MSFT,1300
2023-04-06,ALPHA,NVDA,4200
2023-04-06,ALPHA,SAP.DE,6200
2023-04-06,DELTA,AAPL,-5400
2023-04-06,DELTA,GS,800
2023-04-06,DELTA,JPM,400
2023-04-06,DELTA,SHEL.L,5000
2023-04-06,DELTA,XOM,-100
2023-04-06,MACRO,NVDA,-1000
2023-04-06,MACRO,PG,3300
2023-04-06,MACRO,SAP.DE,7600
2023-04-06,MACRO,XOM,600
2023-04-10,ALPHA,AAPL,-1500
2023-04-10,ALPHA,KO,-3400
2023-04-10,ALPHA,MSFT,1300
2023-04-10,ALPHA,NVDA,4200
2023-04-10,ALPHA,SAP.DE,6200
2023-04-10,DELTA,AAPL,-5400
2023-04-10,DELTA,GS,800
2023-04-10,DELTA,JPM,400
2023-04-10,DELTA,SHEL.L,5000
2023-04-10,DELTA,XOM,-100
2023-04-10,MACRO,NVDA,-1000
2023-04-10,MACRO,PG,3300
2023-04-10,MACRO,SAP.DE,7600
2023-04-10,MACRO,XOM,600
2023-04-11,ALPHA,AAPL,-1500
2023-04-11,ALPHA,KO,-3400
2023-04-11,ALPHA,MSFT,1300
2023-04-11,ALPHA,NVDA,4200
2023-04-11,ALPHA,SAP.DE,6200
2023-04-11,DELTA,AAPL,-5400
2023-04-11,DELTA,GS,800
2023-04-11,DELTA,JPM,400
2023-04-11,DELTA,SHEL.L,5000
2023-04-11,DELTA,XOM,-100
2023-04-11,MACRO,NVDA,-1000
2023-04-11,MACRO,PG,3300
2023-04-11,MACRO,SAP.DE,7600
2023-04-11,MACRO,XOM,600
2023-04-12,ALPHA,AAPL,-1500
2023-04-12,ALPHA,KO,-3400
2023-04-12,ALPHA,MSFT,1300
2023-04-12,ALPHA,NVDA,4200
2023-04-12,ALPHA,SAP.DE,6200
2023-04-12,DELTA,AAPL,-5400
2023-04-12,DELTA,GS,800
2023-04-12,DELTA,JPM,400
2023-04-12,DELTA,SHEL.L,5000
2023-04-12,DELTA,XOM,-100
2023-04-12,MACRO,NVDA,-1000
2023-04-12,MACRO,PG,3300
2023-04-12,MACRO,SAP.DE,7600
2023-04-12,MACRO,XOM,600
2023-04-13,ALPHA,AAPL,-1500
2023-04-13,ALPHA,KO,-3400
2023-04-13,ALPHA,MSFT,1300
2023-04-13,ALPHA,NVDA,4200
2023-04-13,ALPHA,SAP.DE,6200
2023-04-13,DELTA,AAPL,-5400
2023-04-13,DELTA,GS,800
2023-04-13,DELTA,JPM,400
2023-04-13,DELTA,SHEL.L,5000
2023-04-13,DELTA,XOM,-100
2023-04-13,MACRO,NVDA,-1000
2023-04-13,MACRO,PG,3300
2023-04-13,MACRO,SAP.DE,7600
2023-04-13,MACRO,XOM,600
2023-04-14,ALPHA,AAPL,-1500
2023-04-14,ALPHA,KO,-3400
2023-04-14,ALPHA,MSFT,1300
2023-04-14,ALPHA,NVDA,4200
2023-04-14,ALPHA,SAP.DE,6200
2023-04-14,DELTA,AAPL,-5400
2023-04-14,DELTA,GS,800
2023-04-14,DELTA,JPM,400
2023-04-14,DELTA,SHEL.L,5000
2023-04-14,DELTA,XOM,-100
2023-04-14,MACRO,NVDA,-1000
2023-04-14,MACRO,PG,3300
2023-04-14,MACRO,SAP.DE,7600
2023-04-14,MACRO,XOM,600
2023-04-17,ALPHA,AAPL,-1500
2023-04-17,ALPHA,KO,-3400
2023-04-17,ALPHA,MSFT,1300
2023-04-17,ALPHA,NVDA,4200
2023-04-17,ALPHA,SAP.DE,6200
2023-04-17,DELTA,AAPL,-5400
2023-04-17,DELTA,GS,800
2023-04-17,DELTA,JPM,400
2023-04-17,DELTA,SHEL.L,5000
2023-04-17,DELTA,XOM,-100
2023-04-17,MACRO,NVDA,-1000
2023-04-17,MACRO,PG,3300
2023-04-17,MACRO,SAP.DE,7600
2023-04-17,MACRO,XOM,600
2023-04-18,ALPHA,AAPL,-1500
2023-04-18,ALPHA,KO,-3400
2023-04-18,ALPHA,MSFT,1300
2023-04-18,ALPHA,NVDA,4200
2023-04-18,ALPHA,SAP.DE,6200
2023-04-18,DELTA,AAPL,-5400
2023-04-18,DELTA,GS,800
2023-04-18,DELTA,JPM,400
2023-04-18,DELTA,SHEL.L,5000
2023-04-18,DELTA,XOM,-100
2023-04-18,MACRO,NVDA,-1000
2023-04-18,MACRO,PG,3300
2023-04-18,MACRO,SAP.DE,7600
2023-04-18,MACRO,XOM,600
2023-04-19,ALPHA,AAPL,-1500
2023-04-19,ALPHA,KO,-3400
2023-04-19,ALPHA,MSFT,1300
2023-04-19,ALPHA,NVDA,4200
2023-04-19,ALPHA,SAP.DE,6200
2023-04-19,DELTA,AAPL,-5400
2023-04-19,DELTA,GS,800
2023-04-19,DELTA,JPM,400
2023-04-19,DELTA,SHEL.L,5000
2023-04-19,DELTA,XOM,-100
2023-04-19,MACRO,NVDA,-1000
2023-04-19,MACRO,PG,3300
2023-04-19,MACRO,SAP.DE,7600
2023-04-19,MACRO,XOM,600
2023-04-20,ALPHA,AAPL,-1500
2023-04-20,ALPHA,KO,-3400
2023-04-20,ALPHA,MSFT,1300
2023-04-20,ALPHA,NVDA,4200
2023-04-20,ALPHA,SAP.DE,6200
2023-04-20,DELTA,AAPL,-5400
2023-04-20,DELTA,GS,800
2023-04-20,DELTA,JPM,400
2023-04-20,DELTA,SHEL.L,5000
2023-04-20,DELTA,XOM,-100
2023-04-20,MACRO,NVDA,-1000
2023-04-20,MACRO,PG,3300
2023-04-20,MACRO,SAP.DE,7600
2023-04-20,MACRO,XOM,600
2023-04-21,ALPHA,AAPL,-1500
2023-04-21,ALPHA,KO,-3400
2023-04-21,ALPHA,MSFT,1300
2023-04-21,ALPHA,NVDA,4200
2023-04-21,ALPHA,SAP.DE,6200
2023-04-21,DELTA,AAPL,-5400
2023-04-21,DELTA,GS,800
2023-04-21,DELTA,JPM,400
2023-04-21,DELTA,SHEL.L,5000
2023-04-21,DELTA,XOM,-100
2023-04-21,MACRO,NVDA,-1000
2023-04-21,MACRO,PG,3300
2023-04-21,MACRO,SAP.DE,7600
2023-04-21,MACRO,XOM,600
2023-04-24,ALPHA,AAPL,-1500
2023-04-24,ALPHA,KO,-3400
2023-04-24,ALPHA,MSFT,1300
2023-04-24,ALPHA,NVDA,4200
2023-04-24,ALPHA,SAP.DE,6200
2023-04-24,DELTA,AAPL,-5400
2023-04-24,DELTA,GS,800
2023-04-24,DELTA,JPM,400
2023-04-24,DELTA,SHEL.L,5000
2023-04-24,DELTA,XOM,-100
2023-04-24,MACRO,NVDA,-1000
2023-04-24,MACRO,PG,3300
2023-04-24,MACRO,SAP.DE,7600
2023-04-24,MACRO,XOM,600
2023-04-25,ALPHA,AAPL,-1500
2023-04-25,ALPHA,KO,-3400
2023-04-25,ALPHA,MSFT,1300
2023-04-25,ALPHA,NVDA,4200
2023-04-25,ALPHA,SAP.DE,6200
2023-04-25,DELTA,AAPL,-5400
2023-04-25,DELTA,GS,800
2023-04-25,DELTA,JPM,400
2023-04-25,DELTA,SHEL.L,5000
2023-04-25,DELTA,XOM,-100
2023-04-25,MACRO,NVDA,-1000
2023-04-25,MACRO,PG,3300
2023-04-25,MACRO,SAP.DE,7600
2023-04-25,MACRO,XOM,600
2023-04-26,ALPHA,AAPL,-1500
2023-04-26,ALPHA,KO,-3400
2023-04-26,ALPHA,MSFT,1300
2023-04-26,ALPHA,NVDA,4200
2023-04-26,ALPHA,SAP.DE,6200
2023-04-26,DELTA,AAPL,-5400
2023-04-26,DELTA,GS,800
2023-04-26,DELTA,JPM,400
2023-04-26,DELTA,SHEL.L,5000
2023-04-26,DELTA,XOM,-100
2023-04-26,MACRO,NVDA,-1000
2023-04-26,MACRO,PG,3300
2023-04-26,MACRO,SAP.DE,7600
2023-04-26,MACRO,XOM,600
2023-04-27,ALPHA,AAPL,-1500
2023-04-27,ALPHA,KO,-3400
2023-04-27,ALPHA,MSFT,1300
2023-04-27,ALPHA,NVDA,4200
2023-04-27,ALPHA,SAP.DE,6200
2023-04-27,DELTA,AAPL,-5400
2023-04-27,DELTA,GS,800
2023-04-27,DELTA,JPM,400
2023-04-27,DELTA,SHEL.L,5000
2023-04-27,DELTA,XOM,-100
2023-04-27,MACRO,NVDA,-1000
2023-04-27,MACRO,PG,3300
2023-04-27,MACRO,SAP.DE,7600
2023-04-27,MACRO,XOM,600
2023-04-28,ALPHA,AAPL,-1500
2023-04-28,ALPHA,KO,-3400
2023-04-28,ALPHA,MSFT,1300
2023-04-28,ALPHA,NVDA,4200
2023-04-28,ALPHA,SAP.DE,6200
2023-04-28,DELTA,AAPL,-5400
2023-04-28,DELTA,GS,800
2023-04-28,DELTA,JPM,400
2023-04-28,DELTA,SHEL.L,5000
2023-04-28,DELTA,XOM,-100
2023-04-28,MACRO,NVDA,-1000
2023-04-28,MACRO,PG,3300
2023-04-28,MACRO,SAP.DE,7600
2023-04-28,MACRO,XOM,600
2023-05-01,ALPHA,AAPL,-9100
2023-05-01,ALPHA,KO,-1900
2023-05-01,ALPHA,MSFT,-200
2023-05-01,ALPHA,NVDA,6700
2023-05-01,ALPHA,SAP.DE,3300
2023-05-01,DELTA,AAPL,-11000
2023-05-01,DELTA,GS,-400
2023-05-01,DELTA,JPM,500
2023-05-01,DELTA,SHEL.L,2000
2023-05-01,DELTA,XOM,-5300
2023-05-01,MACRO,NVDA,1400
2023-05-01,MACRO,PG,-300
2023-05-01,MACRO,SAP.DE,6300
2023-05-01,MACRO,XOM,100
2023-05-02,ALPHA,AAPL,-9100
2023-05-02,ALPHA,KO,-1900
2023-05-02,ALPHA,MSFT,-200
2023-05-02,ALPHA,NVDA,6700
2023-05-02,ALPHA,SAP.DE,3300
2023-05-02,DELTA,AAPL,-11000
2023-05-02,DELTA,GS,-400
2023-05-02,DELTA,JPM,500
2023-05-02,DELTA,SHEL.L,2000
2023-05-02,DELTA,XOM,-5300
2023-05-02,MACRO,NVDA,1400
2023-05-02,MACRO,PG,-300
2023-05-02,MACRO,SAP.DE,6300
2023-05-02,MACRO,XOM,100
2023-05-03,ALPHA,AAPL,-9100
2023-05-03,ALPHA,KO,-1900
2023-05-03,ALPHA,MSFT,-200
2023-05-03,ALPHA,NVDA,6700
2023-05-03,ALPHA,SAP.DE,3300
2023-05-03,DELTA,AAPL,-11000
2023-05-03,DELTA,GS,-400
2023-05-03,DELTA,JPM,500
2023-05-03,DELTA,SHEL.L,2000
2023-05-03,DELTA,XOM,-5300
2023-05-03,MACRO,NVDA,1400
2023-05-03,MACRO,PG,-300
2023-05-03,MACRO,SAP.DE,6300
2023-05-03,MACRO,XOM,100
2023-05-04,ALPHA,AAPL,-9100
2023-05-04,ALPHA,KO,-1900
2023-05-04,ALPHA,MSFT,-200
2023-05-04,ALPHA,NVDA,6700
2023-05-04,ALPHA,SAP.DE,3300
2023-05-04,DELTA,AAPL,-11000
2023-05-04,DELTA,GS,-400
2023-05-04,DELTA,JPM,500
2023-05-04,DELTA,SHEL.L,2000
2023-05-04,DELTA,XOM,-5300
2023-05-04,MACRO,NVDA,1400
2023-05-04,MACRO,PG,-300
2023-05-04,MACRO,SAP.DE,6300
2023-05-04,MACRO,XOM,100
2023-05-05,ALPHA,AAPL,-9100
2023-05-05,ALPHA,KO,-1900
2023-05-05,ALPHA,MSFT,-200
2023-05-05,ALPHA,NVDA,6700
2023-05-05,ALPHA,SAP.DE,3300
2023-05-05,DELTA,AAPL,-11000
2023-05-05,DELTA,GS,-400
2023-05-05,DELTA,JPM,500
2023-05-05,DELTA,SHEL.L,2000
2023-05-05,DELTA,XOM,-5300
2023-05-05,MACRO,NVDA,1400
2023-05-05,MACRO,PG,-300
2023-05-05,MACRO,SAP.DE,6300
2023-05-05,MACRO,XOM,100
2023-05-08,ALPHA,AAPL,-9100
2023-05-08,ALPHA,KO,-1900
2023-05-08,ALPHA,MSFT,-200
2023-05-08,ALPHA,NVDA,6700
2023-05-08,ALPHA,SAP.DE,3300
2023-05-08,DELTA,AAPL,-11000
2023-05-08,DELTA,GS,-400
2023-05-08,DELTA,JPM,500
2023-05-08,DELTA,SHEL.L,2000
2023-05-08,DELTA,XOM,-5300
2023-05-08,MACRO,NVDA,1400
2023-05-08,MACRO,PG,-300
2023-05-08,MACRO,SAP.DE,6300
2023-05-08,MACRO,XOM,100
2023-05-09,ALPHA,AAPL,-9100
2023-05-09,ALPHA,KO,-1900
2023-05-09,ALPHA,MSFT,-200
2023-05-09,ALPHA,NVDA,6700
2023-05-09,ALPHA,SAP.DE,3300
2023-05-09,DELTA,AAPL,-11000
2023-05-09,DELTA,GS,-400
2023-05-09,DELTA,JPM,500
2023-05-09,DELTA,SHEL.L,2000
2023-05-09,DELTA,XOM,-5300
2023-05-09,MACRO,NVDA,1400
2023-05-09,MACRO,PG,-300
2023-05-09,MACRO,SAP.DE,6300
2023-05-09,MACRO,XOM,100
2023-05-10,ALPHA,AAPL,-9100
2023-05-10,ALPHA,KO,-1900
2023-05-10,ALPHA,MSFT,-200
2023-05-10,ALPHA,NVDA,6700
2023-05-10,ALPHA,SAP.DE,3300
2023-05-10,DELTA,AAPL,-11000
2023-05-10,DELTA,GS,-400
2023-05-10,DELTA,JPM,500
2023-05-10,DELTA,SHEL.L,2000
2023-05-10,DELTA,XOM,-5300
2023-05-10,MACRO,NVDA,1400
2023-05-10,MACRO,PG,-300
2023-05-10,MACRO,SAP.DE,6300
2023-05-10,MACRO,XOM,100
2023-05-11,ALPHA,AAPL,-9100
2023-05-11,ALPHA,KO,-1900
2023-05-11,ALPHA,MSFT,-200
2023-05-11,ALPHA,NVDA,6700
2023-05-11,ALPHA,SAP.DE,3300
2023-05-11,DELTA,AAPL,-11000
2023-05-11,DELTA,GS,-400
2023-05-11,DELTA,JPM,500
2023-05-11,DELTA,SHEL.L,2000
2023-05-11,DELTA,XOM,-5300
2023-05-11,MACRO,NVDA,1400
2023-05-11,MACRO,PG,-300
2023-05-11,MACRO,SAP.DE,6300
2023-05-11,MACRO,XOM,100
2023-05-12,ALPHA,AAPL,-9100
2023-05-12,ALPHA,KO,-1900
2023-05-12,ALPHA,MSFT,-200
2023-05-12,ALPHA,NVDA,6700
2023-05-12,ALPHA,SAP.DE,3300
2023-05-12,DELTA,AAPL,-11000
2023-05-12,DELTA,GS,-400
2023-05-12,DELTA,JPM,500
2023-05-12,DELTA,SHEL.L,2000
2023-05-12,DELTA,XOM,-5300
2023-05-12,MACRO,NVDA,1400
2023-05-12,MACRO,PG,-300
2023-05-12,MACRO,SAP.DE,6300
2023-05-12,MACRO,XOM,100
2023-05-15,ALPHA,AAPL,-9100
2023-05-15,ALPHA,KO,-1900
2023-05-15,ALPHA,MSFT,-200
2023-05-15,ALPHA,NVDA,6700
2023-05-15,ALPHA,SAP.DE,3300
2023-05-15,DELTA,AAPL,-11000
2023-05-15,DELTA,GS,-400
2023-05-15,DELTA,JPM,500
2023-05-15,DELTA,SHEL.L,2000
2023-05-15,DELTA,XOM,-5300
2023-05-15,MACRO,NVDA,1400
2023-05-15,MACRO,PG,-300
2023-05-15,MACRO,SAP.DE,6300
2023-05-15,MACRO,XOM,100
2023-05-16,ALPHA,AAPL,-9100
2023-05-16,ALPHA,KO,-1900
2023-05-16,ALPHA,MSFT,-200
2023-05-16,ALPHA,NVDA,6700
2023-05-16,ALPHA,SAP.DE,3300
2023-05-16,DELTA,AAPL,-11000
2023-05-16,DELTA,GS,-400
2023-05-16,DELTA,JPM,500
2023-05-16,DELTA,SHEL.L,2000
2023-05-16,DELTA,XOM,-5300
2023-05-16,MACRO,NVDA,1400
2023-05-16,MACRO,PG,-300
2023-05-16,MACRO,SAP.DE,6300
2023-05-16,MACRO,XOM,100
2023-05-17,ALPHA,AAPL,-9100
2023-05-17,ALPHA,KO,-1900
2023-05-17,ALPHA,MSFT,-200
2023-05-17,ALPHA,NVDA,6700
2023-05-17,ALPHA,SAP.DE,3300
2023-05-17,DELTA,AAPL,-11000
2023-05-17,DELTA,GS,-400
2023-05-17,DELTA,JPM,500
2023-05-17,DELTA,SHEL.L,2000
2023-05-17,DELTA,XOM,-5300
2023-05-17,MACRO,NVDA,1400
2023-05-17,MACRO,PG,-300
2023-05-17,MACRO,SAP.DE,6300
2023-05-17,MACRO,XOM,100
2023-05-18,ALPHA,AAPL,-9100
2023-05-18,ALPHA,KO,-1900
2023-05-18,ALPHA,MSFT,-200
2023-05-18,ALPHA,NVDA,6700
2023-05-18,ALPHA,SAP.DE,3300
2023-05-18,DELTA,AAPL,-11000
2023-05-18,DELTA,GS,-400
2023-05-18,DELTA,JPM,500
2023-05-18,DELTA,SHEL.L,2000
2023-05-18,DELTA,XOM,-5300
2023-05-18,MACRO,NVDA,1400
2023-05-18,MACRO,PG,-300
2023-05-18,MACRO,SAP.DE,6300
2023-05-18,MACRO,XOM,100
2023-05-19,ALPHA,AAPL,-9100
2023-05-19,ALPHA,KO,-1900
2023-05-19,ALPHA,MSFT,-200
2023-05-19,ALPHA,NVDA,6700
2023-05-19,ALPHA,SAP.DE,3300
2023-05-19,DELTA,AAPL,-11000
2023-05-19,DELTA,GS,-400
2023-05-19,DELTA,JPM,500
2023-05-19,DELTA,SHEL.L,2000
2023-05-19,DELTA,XOM,-5300
2023-05-19,MACRO,NVDA,1400
2023-05-19,MACRO,PG,-300
2023-05-19,MACRO,SAP.DE,6300
2023-05-19,MACRO,XOM,100
2023-05-22,ALPHA,AAPL,-9100
2023-05-22,ALPHA,KO,-1900
2023-05-22,ALPHA,MSFT,-200
2023-05-22,ALPHA,NVDA,6700
2023-05-22,ALPHA,SAP.DE,3300
2023-05-22,DELTA,AAPL,-11000
2023-05-22,DELTA,GS,-400
2023-05-22,DELTA,JPM,500
2023-05-22,DELTA,SHEL.L,2000
2023-05-22,DELTA,XOM,-5300
2023-05-22,MACRO,NVDA,1400
2023-05-22,MACRO,PG,-300
2023-05-22,MACRO,SAP.DE,6300
2023-05-22,MACRO,XOM,100
2023-05-23,ALPHA,AAPL,-9100
2023-05-23,ALPHA,KO,-1900
2023-05-23,ALPHA,MSFT,-200
2023-05-23,ALPHA,NVDA,6700
2023-05-23,ALPHA,SAP.DE,3300
2023-05-23,DELTA,AAPL,-11000
2023-05-23,DELTA,GS,-400
2023-05-23,DELTA,JPM,500
2023-05-23,DELTA,SHEL.L,2000
2023-05-23,DELTA,XOM,-5300
2023-05-23,MACRO,NVDA,1400
2023-05-23,MACRO,PG,-300
2023-05-23,MACRO,SAP.DE,6300
2023-05-23,MACRO,XOM,100
2023-05-24,ALPHA,AAPL,-9100
2023-05-24,ALPHA,KO,-1900
2023-05-24,ALPHA,MSFT,-200
2023-05-24,ALPHA,NVDA,6700
